s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 5.1720044E+003, 1.2074683E+003,-5.5462390E+002,-7.2351836E+002, 1.8669783E+001, 9.0181708E+000, 0.0000000E+000, 0.0000000E+000,-4.3290486E+001,-4.2986000E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1730005E+003, 1.2717188E+003,-5.7852369E+002,-7.5762310E+002, 1.7865097E+001, 9.5698919E+000, 0.0000000E+000, 0.0000000E+000,-3.8916674E+001,-3.6993028E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1740005E+003, 1.2518435E+003,-5.6676107E+002,-7.1140767E+002, 1.6814016E+001, 1.0356245E+001, 0.0000000E+000, 0.0000000E+000,-1.2620513E+000, 8.4497587E-001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1750044E+003, 1.2510200E+003,-5.6868328E+002,-6.5661938E+002, 1.8662797E+001, 1.0603349E+001, 0.0000000E+000, 0.0000000E+000, 5.3413263E+001, 5.4983442E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1760015E+003, 1.2743318E+003,-5.7103814E+002,-6.9447674E+002, 1.7133885E+001, 1.0073608E+001, 0.0000000E+000, 0.0000000E+000, 3.4365412E+001, 3.6024422E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1770005E+003, 1.2859996E+003,-5.4861226E+002,-7.4355850E+002, 1.7753244E+001, 1.0039019E+001, 0.0000000E+000, 0.0000000E+000, 2.1850354E+001, 2.1621052E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1780020E+003, 1.2128506E+003,-5.3589214E+002,-7.4448539E+002, 1.6011940E+001, 9.6446648E+000, 0.0000000E+000, 0.0000000E+000,-4.5031846E+001,-4.1870282E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1790020E+003, 1.2223498E+003,-5.5648314E+002,-7.0209413E+002, 1.6344109E+001, 9.7926066E+000, 0.0000000E+000, 0.0000000E+000,-1.0611084E+001,-1.0090787E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1800000E+003, 1.2550392E+003,-5.5974177E+002,-6.9612668E+002, 1.8961421E+001, 9.9293874E+000, 0.0000000E+000, 0.0000000E+000, 2.6717996E+001, 2.8061549E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1810024E+003, 1.2699709E+003,-5.8623647E+002,-7.1920212E+002, 1.4026473E+001, 1.0450140E+001, 0.0000000E+000, 0.0000000E+000,-1.1123764E+001,-1.0991056E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1820029E+003, 1.2142428E+003,-5.6570668E+002,-7.0206994E+002, 1.3953003E+001, 9.7210815E+000, 0.0000000E+000, 0.0000000E+000,-3.2301431E+001,-2.9859692E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1830010E+003, 1.2338191E+003,-5.6193979E+002,-6.9847255E+002, 1.3392707E+001, 9.1895338E+000, 0.0000000E+000, 0.0000000E+000,-3.7663327E+000,-4.0109566E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1840049E+003, 1.2693819E+003,-5.8020908E+002,-7.0461829E+002, 1.8124772E+001, 9.1101134E+000, 0.0000000E+000, 0.0000000E+000, 1.1027773E+001, 1.1789398E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1850005E+003, 1.2852757E+003,-5.8621419E+002,-7.2051529E+002, 1.7245054E+001, 9.7393581E+000, 0.0000000E+000, 0.0000000E+000, 3.2464215E+000, 5.5306534E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1860029E+003, 1.2760496E+003,-5.7284507E+002,-6.8417231E+002, 1.7536190E+001, 9.7494881E+000, 0.0000000E+000, 0.0000000E+000, 4.5229790E+001, 4.6317863E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1870005E+003, 1.2107177E+003,-5.4691143E+002,-7.4927895E+002, 1.5948001E+001, 9.8666185E+000, 0.0000000E+000, 0.0000000E+000,-6.1036920E+001,-5.9658015E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1880044E+003, 1.2617961E+003,-5.6806406E+002,-6.7682585E+002, 1.7567517E+001, 9.1822072E+000, 0.0000000E+000, 0.0000000E+000, 4.2729653E+001, 4.3655948E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1890024E+003, 1.2534923E+003,-5.6512994E+002,-7.2280129E+002, 1.7686889E+001, 9.7882900E+000, 0.0000000E+000, 0.0000000E+000,-7.8063800E+000,-6.9637974E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1900005E+003, 1.1771573E+003,-5.1096297E+002,-7.5013711E+002, 2.0013546E+001, 8.9279190E+000, 0.0000000E+000, 0.0000000E+000,-5.7394614E+001,-5.5001346E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1910044E+003, 1.3204025E+003,-5.9304177E+002,-7.0166674E+002, 1.6935299E+001, 1.0062670E+001, 0.0000000E+000, 0.0000000E+000, 5.3197540E+001, 5.2691940E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1920044E+003, 1.2364884E+003,-5.7115789E+002,-6.8221663E+002, 1.8432036E+001, 9.4525935E+000, 0.0000000E+000, 0.0000000E+000, 8.6676473E+000, 1.0998563E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1930039E+003, 1.2497986E+003,-5.8096260E+002,-6.8708064E+002, 1.9765143E+001, 9.1603698E+000, 0.0000000E+000, 0.0000000E+000, 9.7832902E+000, 1.0680914E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1940020E+003, 1.2394126E+003,-5.7870181E+002,-7.2780725E+002, 1.7292617E+001, 9.5633650E+000, 0.0000000E+000, 0.0000000E+000,-4.1081400E+001,-4.0240461E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1950010E+003, 1.2467938E+003,-5.7144285E+002,-6.5672797E+002, 1.5795589E+001, 9.6781055E+000, 0.0000000E+000, 0.0000000E+000, 4.3062741E+001, 4.4096670E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1960029E+003, 1.2441964E+003,-5.8663384E+002,-7.5047194E+002, 1.6605895E+001, 9.5764184E+000, 0.0000000E+000, 0.0000000E+000,-6.9265291E+001,-6.6727105E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.1970049E+003, 1.2500150E+003,-5.5590992E+002,-7.0954659E+002, 1.7796536E+001, 9.4449717E+000, 0.0000000E+000, 0.0000000E+000, 1.0511017E+001, 1.1799967E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1980044E+003, 1.2705715E+003,-5.6432192E+002,-7.2130945E+002, 1.7469874E+001, 9.8922134E+000, 0.0000000E+000, 0.0000000E+000, 1.1633623E+001, 1.2302255E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.1990020E+003, 1.2274586E+003,-5.5560677E+002,-7.1406300E+002, 1.8362397E+001, 1.0576740E+001, 0.0000000E+000, 0.0000000E+000,-1.5167902E+001,-1.3272075E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2000039E+003, 1.2891512E+003,-5.7514133E+002,-6.9740883E+002, 1.6578419E+001, 1.0591533E+001, 0.0000000E+000, 0.0000000E+000, 4.3103027E+001, 4.3770949E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2010034E+003, 1.1925723E+003,-5.3285277E+002,-6.9801453E+002, 1.8109973E+001, 9.5682110E+000, 0.0000000E+000, 0.0000000E+000,-1.3437818E+001,-1.0616786E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2020024E+003, 1.2823215E+003,-5.7559426E+002,-7.1848050E+002, 2.0003579E+001, 9.6128284E+000, 0.0000000E+000, 0.0000000E+000, 1.5762056E+001, 1.7863140E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2030015E+003, 1.2470189E+003,-5.5831267E+002,-7.0661818E+002, 1.6587449E+001, 9.6623225E+000, 0.0000000E+000, 0.0000000E+000, 8.2256333E+000, 8.3378626E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2040044E+003, 1.2753502E+003,-5.7997976E+002,-7.1884721E+002, 1.6344644E+001, 9.8536903E+000, 0.0000000E+000, 0.0000000E+000, 8.7195715E-001, 2.7215306E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2050010E+003, 1.1973456E+003,-5.4952635E+002,-7.1606420E+002, 1.7095555E+001, 9.5194374E+000, 0.0000000E+000, 0.0000000E+000,-4.4770008E+001,-4.1629924E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2060010E+003, 1.2831798E+003,-5.8500692E+002,-6.9820451E+002, 1.6136865E+001, 1.0003479E+001, 0.0000000E+000, 0.0000000E+000, 2.4784821E+001, 2.6108743E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2070024E+003, 1.2486040E+003,-5.7218019E+002,-7.2374991E+002, 1.8226137E+001, 1.0376878E+001, 0.0000000E+000, 0.0000000E+000,-2.1220295E+001,-1.8723056E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2080010E+003, 1.2310611E+003,-5.5274165E+002,-7.4874076E+002, 2.0646931E+001, 1.0067527E+001, 0.0000000E+000, 0.0000000E+000,-4.0603055E+001,-3.9706821E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2090029E+003, 1.2354012E+003,-5.4106211E+002,-7.0381331E+002, 2.1361556E+001, 9.8849575E+000, 0.0000000E+000, 0.0000000E+000, 1.8967355E+001, 2.1772260E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2100000E+003, 1.2882438E+003,-5.8132622E+002,-7.3812625E+002, 1.7666019E+001, 9.1498219E+000, 0.0000000E+000, 0.0000000E+000,-4.6400141E+000,-4.3928332E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2110049E+003, 1.2087142E+003,-5.4359638E+002,-7.1773438E+002, 1.7949164E+001, 9.0954032E+000, 0.0000000E+000, 0.0000000E+000,-2.8386994E+001,-2.5571954E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2120029E+003, 1.2618430E+003,-5.5950293E+002,-6.6741185E+002, 1.7917999E+001, 9.5834210E+000, 0.0000000E+000, 0.0000000E+000, 6.0468984E+001, 6.2429634E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2130044E+003, 1.2633117E+003,-5.6271473E+002,-7.0546124E+002, 1.6463906E+001, 9.1414659E+000, 0.0000000E+000, 0.0000000E+000, 1.9283875E+001, 2.0741062E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2140024E+003, 1.2587850E+003,-5.6336199E+002,-7.0309121E+002, 1.7529424E+001, 9.5819707E+000, 0.0000000E+000, 0.0000000E+000, 1.7904036E+001, 1.9443237E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2150034E+003, 1.2587363E+003,-5.6098421E+002,-6.9616919E+002, 1.8958516E+001, 9.8758084E+000, 0.0000000E+000, 0.0000000E+000, 3.0429231E+001, 3.0417222E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2160015E+003, 1.2487513E+003,-5.6670023E+002,-7.3734854E+002, 1.5486611E+001, 1.0961916E+001, 0.0000000E+000, 0.0000000E+000,-3.0266215E+001,-2.8848900E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2170034E+003, 1.2476193E+003,-5.4616641E+002,-7.3369652E+002, 2.1397550E+001, 1.0337402E+001, 0.0000000E+000, 0.0000000E+000,-1.5588753E+000,-5.0872633E-001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2180044E+003, 1.2522953E+003,-5.4134403E+002,-7.8906544E+002, 1.8058393E+001, 9.5205730E+000, 0.0000000E+000, 0.0000000E+000,-5.2553839E+001,-5.0535247E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2190029E+003, 1.2705181E+003,-5.5817463E+002,-7.0323545E+002, 1.5242500E+001, 9.5262492E+000, 0.0000000E+000, 0.0000000E+000, 3.1113116E+001, 3.3876812E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2200039E+003, 1.2046352E+003,-5.3112171E+002,-6.9967173E+002, 1.7596566E+001, 1.0219935E+001, 0.0000000E+000, 0.0000000E+000,-1.0354001E+000, 1.6582909E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2210000E+003, 1.2685787E+003,-5.7568906E+002,-7.0477474E+002, 1.3342570E+001, 9.7423317E+000, 0.0000000E+000, 0.0000000E+000, 1.0615650E+001, 1.1199799E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2220034E+003, 1.2585640E+003,-5.7507206E+002,-6.6737276E+002, 1.8077557E+001, 1.0557127E+001, 0.0000000E+000, 0.0000000E+000, 4.3458210E+001, 4.4753913E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2230039E+003, 1.2544431E+003,-5.7967717E+002,-7.4425196E+002, 1.6907193E+001, 1.0270987E+001, 0.0000000E+000, 0.0000000E+000,-4.4228524E+001,-4.2307862E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2240044E+003, 1.1881476E+003,-5.4867636E+002,-7.0587687E+002, 1.7487709E+001, 1.0022099E+001, 0.0000000E+000, 0.0000000E+000,-4.0685276E+001,-3.8895860E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2250039E+003, 1.2552003E+003,-5.5918604E+002,-7.1473680E+002, 1.8981384E+001, 9.3790619E+000, 0.0000000E+000, 0.0000000E+000, 6.3350473E+000, 9.6378869E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2260010E+003, 1.2811771E+003,-5.8219902E+002,-7.0974030E+002, 1.7511709E+001, 9.8863302E+000, 0.0000000E+000, 0.0000000E+000, 1.6312801E+001, 1.6635820E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2270024E+003, 1.2708569E+003,-5.8843854E+002,-7.0247082E+002, 1.6477396E+001, 1.1063443E+001, 0.0000000E+000, 0.0000000E+000, 5.7869002E+000, 7.4883456E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2280020E+003, 1.2676499E+003,-5.7123548E+002,-7.1476670E+002, 1.7233781E+001, 1.0706368E+001, 0.0000000E+000, 0.0000000E+000, 9.7925057E+000, 9.5878210E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2290029E+003, 1.2053831E+003,-5.5231289E+002,-7.0029948E+002, 1.5785587E+001, 1.0786488E+001, 0.0000000E+000, 0.0000000E+000,-2.2610279E+001,-2.0657215E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2300044E+003, 1.3036080E+003,-5.7533177E+002,-6.7751980E+002, 1.5454722E+001, 1.1068285E+001, 0.0000000E+000, 0.0000000E+000, 7.6152029E+001, 7.7279428E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2310015E+003, 1.1806491E+003,-5.3577113E+002,-7.3883954E+002, 1.7811109E+001, 9.6736556E+000, 0.0000000E+000, 0.0000000E+000,-6.8047823E+001,-6.6476807E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2320044E+003, 1.2232257E+003,-5.4712375E+002,-7.5985181E+002, 1.7692977E+001, 1.0036434E+001, 0.0000000E+000, 0.0000000E+000,-5.8764065E+001,-5.6020423E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2330024E+003, 1.2738920E+003,-5.6323867E+002,-6.9161124E+002, 2.0155661E+001, 9.6807642E+000, 0.0000000E+000, 0.0000000E+000, 4.8061409E+001, 4.8878513E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2340039E+003, 1.2898470E+003,-5.7100572E+002,-7.4714571E+002, 1.9805016E+001, 1.0523531E+001, 0.0000000E+000, 0.0000000E+000, 9.0828040E-001, 2.0240803E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2350020E+003, 1.2214503E+003,-5.4816182E+002,-6.7960750E+002, 1.9627942E+001, 9.3818171E+000, 0.0000000E+000, 0.0000000E+000, 2.1614080E+001, 2.2690728E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2360044E+003, 1.2692946E+003,-5.7477873E+002,-7.0246520E+002, 1.7341811E+001, 1.0012929E+001, 0.0000000E+000, 0.0000000E+000, 2.0121241E+001, 1.9405396E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2370015E+003, 1.2489922E+003,-5.5100018E+002,-7.0072962E+002, 1.7562168E+001, 9.5787204E+000, 0.0000000E+000, 0.0000000E+000, 2.1471937E+001, 2.4403302E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2380015E+003, 1.2498723E+003,-5.5021904E+002,-7.2572104E+002, 1.9838779E+001, 9.5266734E+000, 0.0000000E+000, 0.0000000E+000, 9.9553173E-001, 3.2976760E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2390000E+003, 1.2221728E+003,-5.3759213E+002,-7.2757139E+002, 1.8275067E+001, 1.0415102E+001, 0.0000000E+000, 0.0000000E+000,-1.5410968E+001,-1.4300534E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2400044E+003, 1.2838831E+003,-5.5543832E+002,-7.6050405E+002, 1.9903693E+001, 9.7187646E+000, 0.0000000E+000, 0.0000000E+000,-3.3545534E+000,-2.4368384E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2410005E+003, 1.2362900E+003,-5.6856880E+002,-7.1220478E+002, 1.6795578E+001, 9.3744362E+000, 0.0000000E+000, 0.0000000E+000,-2.0409677E+001,-1.8313553E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2420015E+003, 1.2584022E+003,-5.6962384E+002,-6.8487516E+002, 1.5289790E+001, 9.5511638E+000, 0.0000000E+000, 0.0000000E+000, 2.7873608E+001, 2.8744201E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2430010E+003, 1.2357940E+003,-5.7304422E+002,-7.0912300E+002, 1.4186156E+001, 9.8727981E+000, 0.0000000E+000, 0.0000000E+000,-2.5573898E+001,-2.2314228E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2440039E+003, 1.2775262E+003,-5.8667100E+002,-6.5628864E+002, 1.5800168E+001, 1.0542687E+001, 0.0000000E+000, 0.0000000E+000, 6.1167272E+001, 6.0909453E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2450005E+003, 1.2015020E+003,-5.5524979E+002,-7.2564691E+002, 1.8092692E+001, 9.8632746E+000, 0.0000000E+000, 0.0000000E+000,-5.2887215E+001,-5.1438715E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2460029E+003, 1.2785330E+003,-5.8846129E+002,-6.9396026E+002, 1.4235141E+001, 1.0070621E+001, 0.0000000E+000, 0.0000000E+000, 1.8534908E+001, 2.0417208E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2470020E+003, 1.2424847E+003,-5.6101706E+002,-7.0220472E+002, 1.5222470E+001, 9.2177437E+000, 0.0000000E+000, 0.0000000E+000, 2.2571229E+000, 3.7031850E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2480010E+003, 1.2586433E+003,-5.6950388E+002,-7.4854972E+002, 1.5310308E+001, 9.3404857E+000, 0.0000000E+000, 0.0000000E+000,-3.5065574E+001,-3.4759552E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2490049E+003, 1.2486591E+003,-5.7718571E+002,-7.0637937E+002, 1.5130479E+001, 1.0022103E+001, 0.0000000E+000, 0.0000000E+000,-1.2516673E+001,-9.7533818E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2500005E+003, 1.2540490E+003,-5.8256988E+002,-7.0778513E+002, 1.4532187E+001, 9.3344910E+000, 0.0000000E+000, 0.0000000E+000,-1.3526519E+001,-1.2439290E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2510015E+003, 1.2502796E+003,-5.6660188E+002,-6.7268141E+002, 1.6966590E+001, 9.7096157E+000, 0.0000000E+000, 0.0000000E+000, 3.6640207E+001, 3.7672482E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2520005E+003, 1.1885302E+003,-5.2805344E+002,-7.1599983E+002, 2.0034606E+001, 8.9090954E+000, 0.0000000E+000, 0.0000000E+000,-2.8686404E+001,-2.6579400E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2530049E+003, 1.2967317E+003,-5.8508436E+002,-7.2663688E+002, 1.6851289E+001, 1.0147374E+001, 0.0000000E+000, 0.0000000E+000, 9.8840101E+000, 1.2009134E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2540010E+003, 1.2464496E+003,-5.8070235E+002,-6.8476833E+002, 1.5798256E+001, 1.0318777E+001, 0.0000000E+000, 0.0000000E+000, 6.5561096E+000, 7.0959819E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2550034E+003, 1.2298797E+003,-5.5292790E+002,-6.5538274E+002, 2.0639468E+001, 9.3717053E+000, 0.0000000E+000, 0.0000000E+000, 5.1747375E+001, 5.1580194E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2560044E+003, 1.3004720E+003,-5.8666294E+002,-7.3512889E+002, 1.6252374E+001, 9.2762944E+000, 0.0000000E+000, 0.0000000E+000, 2.1907780E+000, 4.2088321E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2570015E+003, 1.2095591E+003,-5.4397664E+002,-6.9404914E+002, 1.5516828E+001, 9.3596609E+000, 0.0000000E+000, 0.0000000E+000,-3.7272000E+000,-3.5901817E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2580034E+003, 1.2823533E+003,-5.8336963E+002,-7.0600269E+002, 1.4730057E+001, 9.6749736E+000, 0.0000000E+000, 0.0000000E+000, 1.6138358E+001, 1.7386052E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2590034E+003, 1.2239328E+003,-5.6291585E+002,-7.1844531E+002, 1.9860544E+001, 9.4926620E+000, 0.0000000E+000, 0.0000000E+000,-3.1397456E+001,-2.8075162E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2600015E+003, 1.3092939E+003,-5.8244462E+002,-7.5182105E+002, 1.8156696E+001, 9.6725458E+000, 0.0000000E+000, 0.0000000E+000, 2.8582208E+000, 2.8575079E+000, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2610000E+003, 1.1878436E+003,-5.1620264E+002,-7.0328818E+002, 1.8361134E+001, 9.6845606E+000, 0.0000000E+000, 0.0000000E+000,-4.7436216E+000,-3.6015727E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2620024E+003, 1.2593475E+003,-5.7562410E+002,-6.6053455E+002, 1.5798372E+001, 9.4581034E+000, 0.0000000E+000, 0.0000000E+000, 4.6603616E+001, 4.8445297E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2630039E+003, 1.2373368E+003,-5.7476585E+002,-7.2245383E+002, 1.3867828E+001, 9.4745506E+000, 0.0000000E+000, 0.0000000E+000,-3.7146273E+001,-3.6540488E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2640034E+003, 1.2490774E+003,-5.9067546E+002,-7.2945439E+002, 1.3251651E+001, 9.2224093E+000, 0.0000000E+000, 0.0000000E+000,-5.0449081E+001,-4.8578423E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2650024E+003, 1.2877580E+003,-5.5046965E+002,-7.0105520E+002, 1.7526518E+001, 1.0554006E+001, 0.0000000E+000, 0.0000000E+000, 6.4628887E+001, 6.4313631E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2660010E+003, 1.2393232E+003,-5.5017073E+002,-7.6660036E+002, 1.9498250E+001, 9.9836426E+000, 0.0000000E+000, 0.0000000E+000,-4.9963089E+001,-4.7965981E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2670044E+003, 1.2541581E+003,-5.4596352E+002,-7.4590753E+002, 1.8598875E+001, 1.0391440E+001, 0.0000000E+000, 0.0000000E+000,-1.1081812E+001,-8.7226389E+000, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2680005E+003, 1.2390781E+003,-5.3788914E+002,-7.0643041E+002, 2.1099525E+001, 9.9340423E+000, 0.0000000E+000, 0.0000000E+000, 2.4865545E+001, 2.5792159E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2690039E+003, 1.2474984E+003,-5.5860136E+002,-6.8866808E+002, 1.8978092E+001, 1.0324751E+001, 0.0000000E+000, 0.0000000E+000, 2.8154860E+001, 2.9531791E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2700020E+003, 1.2598542E+003,-5.5942197E+002,-6.7949989E+002, 1.9152197E+001, 1.0238015E+001, 0.0000000E+000, 0.0000000E+000, 4.9833441E+001, 5.0322581E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2710020E+003, 1.2228874E+003,-5.5712803E+002,-7.3325112E+002, 1.6689963E+001, 9.5811678E+000, 0.0000000E+000, 0.0000000E+000,-4.1996331E+001,-4.1220591E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2720020E+003, 1.2727084E+003,-5.8629314E+002,-6.8767862E+002, 1.8162755E+001, 1.0063694E+001, 0.0000000E+000, 0.0000000E+000, 2.5968102E+001, 2.6963045E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2730010E+003, 1.2433242E+003,-5.6460131E+002,-7.5385690E+002, 1.5950834E+001, 9.4194549E+000, 0.0000000E+000, 0.0000000E+000,-5.1738012E+001,-4.9763737E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2740005E+003, 1.2505202E+003,-5.6939406E+002,-7.5764149E+002, 1.6702053E+001, 9.9829381E+000, 0.0000000E+000, 0.0000000E+000,-5.2203331E+001,-4.9830396E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2750049E+003, 1.2779972E+003,-5.8830537E+002,-7.0199511E+002, 1.7752041E+001, 9.5915738E+000, 0.0000000E+000, 0.0000000E+000, 1.5944429E+001, 1.5040380E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
 5.2760039E+003, 1.2101789E+003,-5.4295030E+002,-7.0561387E+002, 1.6414221E+001, 9.6231188E+000, 0.0000000E+000, 0.0000000E+000,-1.3568801E+001,-1.2347951E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2770020E+003, 1.2401622E+003,-5.6706260E+002,-7.1202190E+002, 1.6716210E+001, 9.4766091E+000, 0.0000000E+000, 0.0000000E+000,-1.5288112E+001,-1.2729477E+001, 0.0000000E+000, 2.4999529E-002, 0.0000000E+000
 5.2780020E+003, 1.2423685E+003,-5.6589025E+002,-7.4570195E+002, 1.4633481E+001, 9.6965703E+000, 0.0000000E+000, 0.0000000E+000,-4.5913368E+001,-4.4893663E+001, 0.0000000E+000, 2.4999530E-002, 0.0000000E+000
