s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 3.0001074E+001, 2.3466080E+002,-5.8418709E+001, 4.4300681E-001,-9.3128884E+001, 2.0562045E+000, 0.0000000E+000, 0.0000000E+000, 8.5104341E+001, 8.5612416E+001, 0.0000000E+000, 4.9097230E-003, 0.0000000E+000
 3.0503222E+001, 2.5219154E+002,-6.3504584E+001, 1.4464828E+000,-9.6509922E+001, 2.0094373E+000, 0.0000000E+000, 0.0000000E+000, 9.5632165E+001, 9.5632957E+001, 0.0000000E+000, 5.0932346E-003, 0.0000000E+000
 3.1001423E+001, 2.5878705E+002,-6.5567200E+001,-3.5023939E-001,-1.0399753E+002, 2.1320324E+000, 0.0000000E+000, 0.0000000E+000, 9.0664164E+001, 9.1004109E+001, 0.0000000E+000, 5.1756544E-003, 0.0000000E+000
 3.1501467E+001, 2.6119945E+002,-6.6544727E+001,-7.7368441E+000,-1.0741214E+002, 2.1263807E+000, 0.0000000E+000, 0.0000000E+000, 8.1303456E+001, 8.1632124E+001, 0.0000000E+000, 5.2031002E-003, 0.0000000E+000
 3.2000072E+001, 2.5858454E+002,-6.6619149E+001,-7.7573198E+000,-1.0881549E+002, 2.1481738E+000, 0.0000000E+000, 0.0000000E+000, 7.7424658E+001, 7.7540752E+001, 0.0000000E+000, 5.2223724E-003, 0.0000000E+000
 3.2500019E+001, 2.5768038E+002,-6.6790438E+001,-7.6063633E+000,-1.1254408E+002, 2.1299581E+000, 0.0000000E+000, 0.0000000E+000, 7.2825243E+001, 7.2869459E+001, 0.0000000E+000, 5.2399944E-003, 0.0000000E+000
 3.3000462E+001, 2.6807677E+002,-7.0477973E+001,-5.7992451E+000,-1.1522167E+002, 2.1723061E+000, 0.0000000E+000, 0.0000000E+000, 7.9012135E+001, 7.8750183E+001, 0.0000000E+000, 5.2711199E-003, 0.0000000E+000
 3.3500526E+001, 2.6756799E+002,-6.9934754E+001,-5.7332491E+000,-1.1275295E+002, 2.1323162E+000, 0.0000000E+000, 0.0000000E+000, 8.0869123E+001, 8.1279357E+001, 0.0000000E+000, 5.2772796E-003, 0.0000000E+000
 3.4003216E+001, 2.5668828E+002,-6.8436772E+001,-7.1556850E+000,-1.1537189E+002, 2.1336291E+000, 0.0000000E+000, 0.0000000E+000, 6.7860570E+001, 6.7857559E+001, 0.0000000E+000, 5.2810890E-003, 0.0000000E+000
 3.4502918E+001, 2.6634491E+002,-7.0685020E+001,-1.3800057E+001,-1.1700001E+002, 2.2807369E+000, 0.0000000E+000, 0.0000000E+000, 6.6671146E+001, 6.7140554E+001, 0.0000000E+000, 5.2946219E-003, 0.0000000E+000
 3.5002533E+001, 2.7175071E+002,-7.2632512E+001,-1.2418143E+001,-1.2170804E+002, 2.2459623E+000, 0.0000000E+000, 0.0000000E+000, 6.6988713E+001, 6.7237978E+001, 0.0000000E+000, 5.3075283E-003, 0.0000000E+000
 3.5500786E+001, 2.5643278E+002,-6.8438747E+001,-1.5596075E+001,-1.1731937E+002, 2.0993994E+000, 0.0000000E+000, 0.0000000E+000, 5.7359318E+001, 5.7177985E+001, 0.0000000E+000, 5.3183008E-003, 0.0000000E+000
 3.6003094E+001, 2.6369895E+002,-7.1760703E+001,-2.2540183E+001,-1.1907543E+002, 2.2843406E+000, 0.0000000E+000, 0.0000000E+000, 5.2408909E+001, 5.2606968E+001, 0.0000000E+000, 5.3145078E-003, 0.0000000E+000
 3.6501064E+001, 2.7190655E+002,-7.5112509E+001,-3.8799619E+001,-1.2123804E+002, 2.1278807E+000, 0.0000000E+000, 0.0000000E+000, 3.8894487E+001, 3.8884264E+001, 0.0000000E+000, 5.3360005E-003, 0.0000000E+000
 3.7004669E+001, 2.7057291E+002,-7.5100290E+001,-3.3052363E+001,-1.1938205E+002, 2.1775092E+000, 0.0000000E+000, 0.0000000E+000, 4.4983820E+001, 4.5215719E+001, 0.0000000E+000, 5.3442118E-003, 0.0000000E+000
 3.7503616E+001, 2.6808448E+002,-7.5161158E+001,-3.2131192E+001,-1.2466433E+002, 2.1564899E+000, 0.0000000E+000, 0.0000000E+000, 3.8120257E+001, 3.8284295E+001, 0.0000000E+000, 5.3696109E-003, 0.0000000E+000
 3.8002213E+001, 2.7380230E+002,-7.5290900E+001,-3.3312652E+001,-1.2517275E+002, 2.4822506E+000, 0.0000000E+000, 0.0000000E+000, 4.2579929E+001, 4.2508250E+001, 0.0000000E+000, 5.3854579E-003, 0.0000000E+000
 3.8500221E+001, 2.7387787E+002,-7.5880911E+001,-3.2115580E+001,-1.2519516E+002, 2.5095580E+000, 0.0000000E+000, 0.0000000E+000, 4.2037576E+001, 4.3195776E+001, 0.0000000E+000, 5.3937042E-003, 0.0000000E+000
 3.9000095E+001, 2.5938685E+002,-7.4279155E+001,-3.2000969E+001,-1.2240309E+002, 2.0852728E+000, 0.0000000E+000, 0.0000000E+000, 3.2945495E+001, 3.2788904E+001, 0.0000000E+000, 5.3873008E-003, 0.0000000E+000
 3.9503326E+001, 2.6981767E+002,-7.5681145E+001,-4.0302685E+001,-1.2173364E+002, 2.2739272E+000, 0.0000000E+000, 0.0000000E+000, 3.4198933E+001, 3.4374127E+001, 0.0000000E+000, 5.3724346E-003, 0.0000000E+000
