s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,kW/m2,kW,kW
Time,"AST_TP08","AST_TP09","AST_TP10","AST_TP11","AST_TP12","AST_TP13","AST_TP15","AST_TP18","AST_TP19","AST_TP20","AST_TP21","AST_TP22","AST_TP99","AST_TP40","AST_TP41","AST_TP42","AST_TP43","AST_TP44","QINC_TP08","QINC_TP09","QINC_TP10","QINC_TP11","QINC_TP12","QINC_TP13","QINC_TP15","QINC_TP18","QINC_TP19","QINC_TP20","QINC_TP21","QINC_TP22","QINC_TP99","QINC_TP40","QINC_TP41","QINC_TP42","QINC_TP43","QINC_TP44","T_TE33","T_TE34","T_TE35","T_TE36","T_TE37","T_TE38","RAD-W9","STAT-CLT-HRR","STAT-BURNER-HRR"
 4.3165044E+003, 8.3450606E+002, 9.9746036E+002, 8.7363874E+002, 7.5103038E+002, 7.5933779E+002, 7.2301424E+002, 6.5356334E+002, 5.8341138E+002, 5.1655669E+002, 5.1384952E+002, 5.0651264E+002, 4.5968943E+002, 8.1635929E+002, 4.5090873E+002, 5.3453599E+002, 4.5686835E+002, 3.9507595E+002, 3.2680444E+002, 7.6329088E+001, 1.3705899E+002, 8.5024820E+001, 5.1873324E+001, 5.3265128E+001, 4.2776295E+001, 3.1677399E+001, 2.3579024E+001, 1.7675370E+001, 1.7136140E+001, 1.5895737E+001, 1.1971551E+001, 6.9099580E+001, 1.9492868E+001, 2.6324851E+001, 2.0656955E+001, 1.4957809E+001, 1.0124325E+001, 9.0450786E+002, 9.4351277E+002, 8.2810992E+002, 6.4405157E+002, 5.6328601E+002, 5.0786037E+002, 2.3315476E+001, 5.4834689E+002, 4.9648046E+001
 4.3170018E+003, 8.5293925E+002, 1.0004729E+003, 9.5244261E+002, 7.5497678E+002, 8.0614654E+002, 7.1176917E+002, 6.5689217E+002, 6.0010416E+002, 5.2857929E+002, 5.0177110E+002, 5.0777835E+002, 4.2643643E+002, 7.5214261E+002, 4.5327894E+002, 5.3324617E+002, 4.5797137E+002, 3.9696227E+002, 3.2404533E+002, 7.8493694E+001, 1.4018693E+002, 1.1705561E+002, 5.0693995E+001, 6.7298099E+001, 4.5000641E+001, 3.3019838E+001, 2.4093898E+001, 1.8025427E+001, 1.5622309E+001, 1.5571070E+001, 1.0533847E+001, 5.2278019E+001, 1.9785309E+001, 2.6425115E+001, 2.0847394E+001, 1.5063562E+001, 1.0001097E+001, 8.8405069E+002, 9.7509274E+002, 8.1363620E+002, 6.4235086E+002, 5.5799289E+002, 5.1444245E+002, 2.3405714E+001, 5.5649830E+002, 4.7493265E+001
 4.3175045E+003, 8.2705137E+002, 1.0006138E+003, 8.5254708E+002, 7.5130315E+002, 8.0124317E+002, 6.9160382E+002, 6.7687831E+002, 6.0962790E+002, 5.3056863E+002, 5.0068890E+002, 4.9627140E+002, 4.3276608E+002, 7.4705420E+002, 4.5763366E+002, 5.3746637E+002, 4.6479082E+002, 3.9628475E+002, 3.2627824E+002, 7.1249499E+001, 1.3712320E+002, 8.4437145E+001, 5.3334868E+001, 6.7731950E+001, 3.9015796E+001, 3.5369093E+001, 2.5210410E+001, 1.7529640E+001, 1.5154927E+001, 1.4280361E+001, 1.0905360E+001, 5.0085973E+001, 2.0405116E+001, 2.7031476E+001, 2.1061904E+001, 1.5014791E+001, 9.9151392E+000, 8.8208258E+002, 1.0128715E+003, 8.5388308E+002, 6.3935653E+002, 5.4740501E+002, 5.0957173E+002, 2.3951440E+001, 5.6891048E+002, 4.6238552E+001
 4.3180038E+003, 8.4691868E+002, 9.9727467E+002, 8.8791141E+002, 7.2192717E+002, 7.8567924E+002, 6.6808554E+002, 6.3581795E+002, 5.9597536E+002, 5.5853192E+002, 5.2644430E+002, 4.9391776E+002, 4.2165497E+002, 7.6549203E+002, 4.5261051E+002, 5.3380796E+002, 4.5991206E+002, 3.9484811E+002, 3.2519054E+002, 7.6462985E+001, 1.3551886E+002, 9.2212644E+001, 4.5892186E+001, 6.2843969E+001, 3.8443525E+001, 2.9617144E+001, 2.3860276E+001, 2.0128039E+001, 1.6770599E+001, 1.4205644E+001, 1.0541010E+001, 5.5038611E+001, 1.9666977E+001, 2.6391947E+001, 2.0872968E+001, 1.5038596E+001, 9.9368650E+000, 9.0150383E+002, 9.5767899E+002, 8.9037385E+002, 6.3996999E+002, 5.4112128E+002, 4.9939796E+002, 2.3375863E+001, 5.4403543E+002, 5.0139081E+001
 4.3185039E+003, 8.4897814E+002, 1.0183941E+003, 9.2230379E+002, 7.7417519E+002, 8.5824636E+002, 6.9883128E+002, 6.1730482E+002, 5.7844562E+002, 5.8230972E+002, 5.5068158E+002, 5.1926506E+002, 4.1916176E+002, 7.6576759E+002, 4.4447507E+002, 5.2510662E+002, 4.4917307E+002, 3.9029530E+002, 3.1986563E+002, 7.8923161E+001, 1.4762763E+002, 1.0451250E+002, 5.6516907E+001, 7.9924190E+001, 4.1930562E+001, 2.6882667E+001, 2.1864353E+001, 2.2364003E+001, 1.9296173E+001, 1.6998895E+001, 1.0043416E+001, 5.7224988E+001, 1.8907976E+001, 2.5206576E+001, 2.0029309E+001, 1.4753055E+001, 9.7907583E+000, 9.1554096E+002, 9.5298681E+002, 9.3595316E+002, 6.3360115E+002, 5.4643141E+002, 4.8957351E+002, 2.2309030E+001, 5.3519534E+002, 4.8176049E+001
 4.3190015E+003, 8.4807003E+002, 1.0167743E+003, 9.0998750E+002, 7.2915493E+002, 8.0127535E+002, 7.3210543E+002, 6.6700655E+002, 5.8880031E+002, 5.5942139E+002, 5.3977844E+002, 5.2804849E+002, 4.4571899E+002, 7.7714448E+002, 4.5120021E+002, 5.2686084E+002, 4.5306243E+002, 3.9144670E+002, 3.2331995E+002, 7.8133856E+001, 1.4681951E+002, 9.6707317E+001, 4.7491771E+001, 6.1567517E+001, 4.8291233E+001, 3.4880213E+001, 2.2214838E+001, 1.9758565E+001, 1.7776416E+001, 1.6878283E+001, 1.0989896E+001, 5.9387997E+001, 1.9584500E+001, 2.5735231E+001, 2.0358720E+001, 1.4706519E+001, 9.7738346E+000, 9.3003957E+002, 9.2790593E+002, 8.9967698E+002, 6.2435054E+002, 5.5741475E+002, 4.8454999E+002, 2.2784819E+001, 5.7748954E+002, 4.5213303E+001
 4.3195013E+003, 8.3600228E+002, 9.7529562E+002, 8.1752006E+002, 7.3791710E+002, 7.4536701E+002, 7.2892901E+002, 6.4569633E+002, 6.0429642E+002, 5.6865172E+002, 5.0917709E+002, 5.1284658E+002, 4.4651310E+002, 7.6360698E+002, 4.5346083E+002, 5.3756813E+002, 4.5381473E+002, 3.9835587E+002, 3.2417799E+002, 7.2410460E+001, 1.2765571E+002, 7.0198627E+001, 4.8481410E+001, 5.3375065E+001, 4.3875224E+001, 3.1389701E+001, 2.4461883E+001, 2.0021321E+001, 1.4762873E+001, 1.4769476E+001, 1.0946857E+001, 5.5055906E+001, 1.9982203E+001, 2.6633770E+001, 2.0697033E+001, 1.5048912E+001, 1.0014285E+001, 9.2561109E+002, 8.8441242E+002, 8.3521404E+002, 6.1776322E+002, 5.5030106E+002, 4.9461617E+002, 2.3593504E+001, 5.9332144E+002, 5.0169806E+001
 4.3200008E+003, 8.0217434E+002, 9.5634886E+002, 8.3476996E+002, 7.0406343E+002, 8.5767544E+002, 7.4199816E+002, 6.9599510E+002, 5.8227143E+002, 5.7265182E+002, 5.1665830E+002, 5.1426382E+002, 4.3465333E+002, 7.5308173E+002, 4.6622700E+002, 5.3666816E+002, 4.5943736E+002, 3.9836849E+002, 3.2873784E+002, 6.3938236E+001, 1.2034880E+002, 8.2978593E+001, 4.1713893E+001, 7.8880337E+001, 4.7339342E+001, 3.8738167E+001, 2.3372197E+001, 2.0717539E+001, 1.5504497E+001, 1.5102115E+001, 1.0325808E+001, 5.2914203E+001, 2.0954496E+001, 2.7353620E+001, 2.1197460E+001, 1.5345639E+001, 1.0197845E+001, 9.0047435E+002, 8.4251592E+002, 8.6304783E+002, 6.3041378E+002, 5.3679215E+002, 5.0488407E+002, 2.4241369E+001, 5.4460027E+002, 4.4572481E+001
 4.3205035E+003, 7.5780285E+002, 9.8884170E+002, 8.4702056E+002, 7.6736730E+002, 8.4586256E+002, 7.7721468E+002, 6.7119488E+002, 6.0561030E+002, 5.6696985E+002, 5.3731769E+002, 5.1153994E+002, 4.2948693E+002, 7.3214263E+002, 4.7615342E+002, 5.4793197E+002, 4.6481104E+002, 4.0019351E+002, 3.2698517E+002, 5.7047232E+001, 1.3070085E+002, 8.1735326E+001, 5.7613847E+001, 7.5098250E+001, 5.4613058E+001, 3.6033833E+001, 2.4502113E+001, 1.9955381E+001, 1.6938573E+001, 1.5149172E+001, 1.0019509E+001, 4.8480703E+001, 2.1671404E+001, 2.8078517E+001, 2.1279186E+001, 1.5501752E+001, 1.0217089E+001, 8.9399449E+002, 9.1195510E+002, 8.9614615E+002, 6.2401807E+002, 5.2857916E+002, 5.0474215E+002, 2.4893776E+001, 5.5120517E+002, 4.2605512E+001
 4.3210025E+003, 7.8092648E+002, 9.7437152E+002, 7.9121838E+002, 7.1233376E+002, 7.8088612E+002, 7.6749297E+002, 6.7749631E+002, 5.8869334E+002, 5.6266785E+002, 5.4560394E+002, 5.3420928E+002, 4.2719001E+002, 7.2196874E+002, 4.6398464E+002, 5.4287130E+002, 4.6556879E+002, 3.9897546E+002, 3.3037162E+002, 5.6774550E+001, 1.2624136E+002, 6.5428230E+001, 4.3904212E+001, 5.7762050E+001, 5.4317616E+001, 3.7306943E+001, 2.2807800E+001, 1.9683736E+001, 1.8069241E+001, 1.6694618E+001, 1.0055476E+001, 4.6111090E+001, 2.1038250E+001, 2.7380905E+001, 2.1337185E+001, 1.5415610E+001, 1.0268648E+001, 8.6411827E+002, 9.1448511E+002, 8.4536269E+002, 6.1432927E+002, 5.2959391E+002, 5.0713148E+002, 2.4265925E+001, 5.9594474E+002, 4.8549306E+001
 4.3215032E+003, 7.8470651E+002, 9.8133559E+002, 8.4102721E+002, 7.3265611E+002, 7.0359831E+002, 6.7425334E+002, 6.4972992E+002, 5.7748210E+002, 5.6192931E+002, 5.4221824E+002, 5.2084721E+002, 4.3982068E+002, 7.1788282E+002, 4.6211478E+002, 5.3760376E+002, 4.6537013E+002, 3.9831794E+002, 3.2804532E+002, 5.9002722E+001, 1.3204294E+002, 7.4296221E+001, 4.6572744E+001, 4.3977825E+001, 3.4630085E+001, 3.3412195E+001, 2.2027512E+001, 1.9495622E+001, 1.7905481E+001, 1.5661869E+001, 1.0722734E+001, 4.4296635E+001, 2.0652244E+001, 2.6931385E+001, 2.1316839E+001, 1.5427936E+001, 1.0114473E+001, 8.6492628E+002, 8.5225957E+002, 7.9315603E+002, 6.1452905E+002, 5.4097494E+002, 5.0723812E+002, 2.3861358E+001, 5.6380095E+002, 4.5963658E+001
 4.3220028E+003, 7.7761218E+002, 9.9378205E+002, 8.6026240E+002, 7.4335787E+002, 7.7619870E+002, 6.8475358E+002, 6.3965465E+002, 5.6922696E+002, 5.4694688E+002, 5.4128270E+002, 5.1689549E+002, 4.5429133E+002, 7.4022560E+002, 4.5631131E+002, 5.3604979E+002, 4.5823272E+002, 4.0046535E+002, 3.2423454E+002, 5.6777510E+001, 1.3699331E+002, 8.1571007E+001, 4.8749459E+001, 5.7197138E+001, 3.8322258E+001, 2.9942668E+001, 2.0710980E+001, 1.8754268E+001, 1.7432774E+001, 1.5605242E+001, 1.1293629E+001, 4.8385038E+001, 2.0154334E+001, 2.6601937E+001, 2.0810807E+001, 1.5256701E+001, 1.0085574E+001, 8.6121005E+002, 8.3635144E+002, 7.7304836E+002, 6.0410944E+002, 5.4177490E+002, 5.0312525E+002, 2.3564854E+001, 5.4849586E+002, 5.2408126E+001
 4.3225039E+003, 8.6578732E+002, 9.9318703E+002, 8.5550429E+002, 7.2193486E+002, 7.9303837E+002, 6.6754292E+002, 6.5322675E+002, 5.8485814E+002, 5.4784521E+002, 5.1464599E+002, 5.0341477E+002, 4.2711377E+002, 7.3422291E+002, 4.5501775E+002, 5.3297458E+002, 4.6040149E+002, 3.9509197E+002, 3.2737897E+002, 8.2306898E+001, 1.3472716E+002, 8.9251698E+001, 4.6642152E+001, 6.1113708E+001, 3.4201009E+001, 3.1764727E+001, 2.2564722E+001, 1.8069505E+001, 1.5403122E+001, 1.4443359E+001, 9.9976414E+000, 4.8274486E+001, 2.0165887E+001, 2.6482304E+001, 2.0807612E+001, 1.5090072E+001, 1.0114877E+001, 8.7357298E+002, 8.5242809E+002, 7.5759740E+002, 6.0671292E+002, 5.4258988E+002, 4.9784722E+002, 2.3457184E+001, 5.3459335E+002, 4.9583346E+001
 4.3230018E+003, 8.6989166E+002, 1.0002200E+003, 9.3987614E+002, 7.8701505E+002, 7.7988247E+002, 6.8091961E+002, 6.0942455E+002, 5.9306442E+002, 5.4974665E+002, 5.1502659E+002, 4.8976673E+002, 4.5036084E+002, 7.1808848E+002, 4.5773425E+002, 5.3293370E+002, 4.5528443E+002, 3.9686872E+002, 3.2608520E+002, 8.6764776E+001, 1.3786901E+002, 1.1025316E+002, 5.8714141E+001, 5.9726892E+001, 3.6513404E+001, 2.5639896E+001, 2.3507565E+001, 1.8734798E+001, 1.5201881E+001, 1.3661056E+001, 1.1005375E+001, 4.6884801E+001, 2.0121477E+001, 2.6356758E+001, 2.0585063E+001, 1.5036163E+001, 9.9853003E+000, 9.3202618E+002, 9.0144266E+002, 7.7141204E+002, 6.0611687E+002, 5.3344671E+002, 4.9725144E+002, 2.3344193E+001, 5.4183396E+002, 5.1676593E+001
 4.3235037E+003, 8.5032201E+002, 9.9926396E+002, 8.8692845E+002, 7.6518456E+002, 8.2441067E+002, 7.1787107E+002, 6.3167981E+002, 5.6767938E+002, 5.6382902E+002, 5.4582580E+002, 5.1392528E+002, 4.3789216E+002, 7.7308441E+002, 4.6403016E+002, 5.3631034E+002, 4.5318864E+002, 3.9461608E+002, 3.2602924E+002, 7.7351330E+001, 1.3793756E+002, 9.2963518E+001, 5.4875608E+001, 7.1565030E+001, 4.4986205E+001, 2.8679158E+001, 2.0359828E+001, 1.9769386E+001, 1.7919054E+001, 1.5261138E+001, 1.0698175E+001, 5.8405583E+001, 2.0679878E+001, 2.6994731E+001, 2.0643533E+001, 1.5146717E+001, 1.0011589E+001, 9.5496616E+002, 8.7665317E+002, 7.7061481E+002, 6.0067824E+002, 5.3072352E+002, 4.9596543E+002, 2.3918369E+001, 5.5673984E+002, 4.9662486E+001
 4.3240009E+003, 8.0390489E+002, 9.9998596E+002, 8.8750843E+002, 7.2667494E+002, 8.1142602E+002, 6.9463536E+002, 6.4746716E+002, 6.2250350E+002, 5.5223707E+002, 5.4181301E+002, 5.2283469E+002, 4.5799438E+002, 7.3871866E+002, 4.6028057E+002, 5.3528051E+002, 4.6108062E+002, 3.9678933E+002, 3.2496842E+002, 6.5827208E+001, 1.3740512E+002, 9.4994574E+001, 4.9212252E+001, 7.2935487E+001, 4.6482380E+001, 3.1322155E+001, 2.7279468E+001, 1.9001104E+001, 1.7284009E+001, 1.5689137E+001, 1.1642513E+001, 4.9824709E+001, 2.0521169E+001, 2.6879137E+001, 2.1042887E+001, 1.5365748E+001, 1.0237532E+001, 9.4767098E+002, 8.8698820E+002, 7.9338104E+002, 5.9992772E+002, 5.3149001E+002, 5.0173859E+002, 2.3814334E+001, 5.4863359E+002, 4.9455189E+001
 4.3245030E+003, 8.6188162E+002, 9.6810259E+002, 9.4560545E+002, 7.7832743E+002, 7.4744558E+002, 7.2688793E+002, 6.5664752E+002, 6.0149858E+002, 5.4638782E+002, 5.2667317E+002, 5.0242658E+002, 4.7123838E+002, 7.7945286E+002, 4.6769009E+002, 5.4259118E+002, 4.6198889E+002, 3.9882902E+002, 3.3051289E+002, 8.1431159E+001, 1.2430496E+002, 1.1054443E+002, 5.8679976E+001, 5.2494522E+001, 4.7842382E+001, 3.2151076E+001, 2.4861985E+001, 1.8695282E+001, 1.6830172E+001, 1.4417522E+001, 1.2536099E+001, 5.8198367E+001, 2.1306521E+001, 2.7581377E+001, 2.0995550E+001, 1.5374167E+001, 1.0236810E+001, 9.2832063E+002, 9.6008534E+002, 7.9987117E+002, 6.2595403E+002, 5.2961998E+002, 5.0403371E+002, 2.4446350E+001, 5.9951286E+002, 4.7547472E+001
 4.3250040E+003, 8.2903915E+002, 9.8359084E+002, 8.9166206E+002, 7.8611677E+002, 7.8259095E+002, 7.3590896E+002, 6.5525970E+002, 5.8623121E+002, 5.8189435E+002, 5.6747299E+002, 5.3231391E+002, 4.7371364E+002, 7.4655181E+002, 4.6707011E+002, 5.4043225E+002, 4.5688747E+002, 4.0021578E+002, 3.3153526E+002, 6.9336479E+001, 1.2966530E+002, 9.2917219E+001, 6.0431941E+001, 6.0674765E+001, 4.7966142E+001, 3.2435248E+001, 2.1923772E+001, 2.2016415E+001, 2.0619846E+001, 1.7141846E+001, 1.2713944E+001, 5.1118327E+001, 2.1087459E+001, 2.7222388E+001, 2.1019919E+001, 1.5503771E+001, 1.0487251E+001, 9.1816604E+002, 9.9275624E+002, 8.0152782E+002, 6.1417294E+002, 5.3914635E+002, 4.9984457E+002, 2.4123260E+001, 5.8920558E+002, 4.6959685E+001
 4.3255026E+003, 8.2717568E+002, 9.8791212E+002, 8.9859989E+002, 7.5768161E+002, 8.6960034E+002, 7.4895537E+002, 6.5285309E+002, 5.8138417E+002, 5.7009124E+002, 5.5192800E+002, 5.0221370E+002, 4.6364708E+002, 7.5498549E+002, 4.6302219E+002, 5.3472906E+002, 4.5857117E+002, 3.9827035E+002, 3.2887381E+002, 7.2270329E+001, 1.3289364E+002, 9.4541620E+001, 5.3436275E+001, 8.0539023E+001, 5.1542360E+001, 3.2631031E+001, 2.2464172E+001, 2.1806122E+001, 1.8569697E+001, 1.4899941E+001, 1.2263084E+001, 5.1635193E+001, 2.0875474E+001, 2.7047797E+001, 2.0975897E+001, 1.5384358E+001, 1.0369413E+001, 9.2474106E+002, 9.5485573E+002, 8.0319237E+002, 6.0350557E+002, 5.5531145E+002, 5.0880309E+002, 2.3966128E+001, 5.5816309E+002, 4.9636241E+001
 4.3260028E+003, 8.4108483E+002, 9.9143909E+002, 8.8128283E+002, 7.4799098E+002, 7.5224166E+002, 7.4248142E+002, 6.8140303E+002, 5.7223043E+002, 5.6103649E+002, 5.3358408E+002, 4.6894252E+002, 4.7753210E+002, 7.6207459E+002, 4.5506183E+002, 5.3520425E+002, 4.5203966E+002, 3.9305754E+002, 3.2634389E+002, 7.5386867E+001, 1.3455837E+002, 9.1271274E+001, 5.0713257E+001, 5.8262313E+001, 5.2473133E+001, 3.6599607E+001, 2.1207741E+001, 1.9510920E+001, 1.6504914E+001, 1.2935901E+001, 1.2984024E+001, 5.4657365E+001, 2.0068071E+001, 2.6503723E+001, 2.0638978E+001, 1.5066484E+001, 1.0210200E+001, 9.2856162E+002, 9.6828800E+002, 8.5734105E+002, 6.0127535E+002, 5.5126141E+002, 5.1519466E+002, 2.3476461E+001, 5.5772218E+002, 4.9032245E+001
 4.3265030E+003, 8.8141337E+002, 1.0237554E+003, 9.4572584E+002, 7.7543025E+002, 7.7971329E+002, 6.7450277E+002, 6.4886501E+002, 5.8952283E+002, 5.6840812E+002, 5.3241606E+002, 5.1599918E+002, 4.4340621E+002, 7.6145824E+002, 4.5134035E+002, 5.3230498E+002, 4.5290327E+002, 3.9505771E+002, 3.2561384E+002, 8.9716994E+001, 1.4888353E+002, 1.1645943E+002, 5.6656783E+001, 6.0320705E+001, 3.7175739E+001, 3.1456643E+001, 2.2821563E+001, 2.0310523E+001, 1.6564153E+001, 1.5509856E+001, 1.1339127E+001, 5.4811255E+001, 1.9917955E+001, 2.6296406E+001, 2.0596712E+001, 1.5137695E+001, 1.0143049E+001, 9.3010724E+002, 9.8840462E+002, 8.6572807E+002, 5.9704282E+002, 5.4452153E+002, 5.1359279E+002, 2.3289876E+001, 5.3062173E+002, 5.0260149E+001
 4.3270001E+003, 8.6930165E+002, 9.8876636E+002, 8.9210798E+002, 7.5720795E+002, 7.9898971E+002, 7.1918154E+002, 6.6023940E+002, 5.8615358E+002, 5.5902347E+002, 5.3328982E+002, 5.2331949E+002, 4.4364795E+002, 7.7095900E+002, 4.6241249E+002, 5.3537133E+002, 4.5831313E+002, 3.9498674E+002, 3.2910814E+002, 8.4236769E+001, 1.3447881E+002, 9.8173153E+001, 5.2997018E+001, 7.4290233E+001, 4.5872548E+001, 3.3139609E+001, 2.2106308E+001, 1.9716781E+001, 1.6771036E+001, 1.6129587E+001, 1.1254377E+001, 5.6660189E+001, 2.0578435E+001, 2.6741369E+001, 2.0735508E+001, 1.5043486E+001, 1.0141836E+001, 9.4879731E+002, 1.0213407E+003, 9.1113309E+002, 5.9238504E+002, 5.3716729E+002, 5.1543132E+002, 2.3690343E+001, 5.4471531E+002, 5.2394189E+001
 4.3275021E+003, 8.0962414E+002, 9.8232780E+002, 8.9756545E+002, 7.5205190E+002, 8.6699827E+002, 7.2641063E+002, 6.2076928E+002, 6.1171401E+002, 5.5289306E+002, 5.0278579E+002, 5.1403380E+002, 4.5736312E+002, 7.7485218E+002, 4.6511154E+002, 5.3618931E+002, 4.6130888E+002, 3.9818731E+002, 3.2727453E+002, 6.6508850E+001, 1.3062069E+002, 9.7914384E+001, 5.3205363E+001, 8.6023121E+001, 5.1971332E+001, 2.8247799E+001, 2.6675088E+001, 1.9620299E+001, 1.4837861E+001, 1.4922194E+001, 1.1967115E+001, 5.8297145E+001, 2.1137313E+001, 2.6954635E+001, 2.0667750E+001, 1.5242189E+001, 1.0149166E+001, 9.6137465E+002, 1.0295282E+003, 9.2816938E+002, 6.1516855E+002, 5.2934916E+002, 5.1729607E+002, 2.3882283E+001, 5.6312235E+002, 4.7543939E+001
 4.3280024E+003, 8.3800070E+002, 9.7244550E+002, 8.4963756E+002, 7.2166969E+002, 7.6779581E+002, 7.3205670E+002, 6.7865409E+002, 5.9935182E+002, 5.7954576E+002, 5.2616698E+002, 5.0832602E+002, 4.6361349E+002, 7.2059585E+002, 4.6614789E+002, 5.4612060E+002, 4.6383229E+002, 3.9848480E+002, 3.2908352E+002, 7.5386357E+001, 1.2657835E+002, 8.0140415E+001, 4.6384147E+001, 5.7572550E+001, 4.7476275E+001, 3.6569819E+001, 2.3228990E+001, 2.2260071E+001, 1.6599520E+001, 1.4842020E+001, 1.2181174E+001, 4.6479736E+001, 2.1447439E+001, 2.7457441E+001, 2.1246473E+001, 1.5380188E+001, 1.0217575E+001, 9.3829633E+002, 9.8843021E+002, 8.8801639E+002, 6.3081428E+002, 5.2143369E+002, 5.1837678E+002, 2.4334808E+001, 5.6733913E+002, 4.8858527E+001
 4.3285032E+003, 7.9490800E+002, 9.6705909E+002, 8.4372118E+002, 7.5327965E+002, 8.3263019E+002, 7.1263672E+002, 6.4646863E+002, 6.0918145E+002, 5.8189826E+002, 5.3333511E+002, 5.3818829E+002, 4.3340327E+002, 7.7132972E+002, 4.5906868E+002, 5.3558971E+002, 4.5867767E+002, 3.9704428E+002, 3.3070037E+002, 6.5252833E+001, 1.2644096E+002, 8.0554172E+001, 5.2008260E+001, 7.1600826E+001, 4.5424623E+001, 3.0642966E+001, 2.5677362E+001, 2.1877963E+001, 1.6868757E+001, 1.7417667E+001, 1.1041281E+001, 5.7818240E+001, 2.0220367E+001, 2.6475480E+001, 2.0921423E+001, 1.5278109E+001, 1.0307467E+001, 9.6232999E+002, 9.4473674E+002, 8.3671697E+002, 6.3587085E+002, 5.1890459E+002, 5.1130665E+002, 2.3451043E+001, 5.7823527E+002, 4.8926800E+001
 4.3290022E+003, 7.9625949E+002, 9.9769473E+002, 8.6897807E+002, 7.4789544E+002, 7.8834328E+002, 7.5385406E+002, 6.4858964E+002, 5.9546227E+002, 5.6414475E+002, 5.3655396E+002, 5.1763142E+002, 4.4133714E+002, 7.6947660E+002, 4.5972127E+002, 5.3118119E+002, 4.5503684E+002, 3.9715830E+002, 3.2714101E+002, 6.2953998E+001, 1.3722239E+002, 8.5369647E+001, 5.2700651E+001, 6.3946346E+001, 5.3622162E+001, 3.1515905E+001, 2.3209385E+001, 2.0459792E+001, 1.7535468E+001, 1.5721994E+001, 1.1366526E+001, 5.5494029E+001, 2.0571048E+001, 2.6399328E+001, 2.0613510E+001, 1.5111243E+001, 1.0194713E+001, 9.3702953E+002, 9.3381125E+002, 8.6357313E+002, 6.2996715E+002, 5.1709607E+002, 5.1804953E+002, 2.3382506E+001, 5.6781546E+002, 5.0098921E+001
 4.3295008E+003, 8.1293188E+002, 1.0111665E+003, 8.7070616E+002, 7.3181819E+002, 8.5419818E+002, 7.1611869E+002, 6.2808985E+002, 5.6468942E+002, 5.1375992E+002, 5.1667848E+002, 5.1752192E+002, 4.4239862E+002, 7.2870454E+002, 4.6076420E+002, 5.3262720E+002, 4.5153253E+002, 3.9723011E+002, 3.2582024E+002, 6.5431591E+001, 1.4085236E+002, 9.3419261E+001, 4.6717621E+001, 7.8895404E+001, 4.4577456E+001, 2.8380094E+001, 2.0512464E+001, 1.6525799E+001, 1.5622329E+001, 1.5463656E+001, 1.1721933E+001, 4.5113062E+001, 2.0349798E+001, 2.6497806E+001, 2.0541216E+001, 1.5049607E+001, 1.0102100E+001, 9.1116773E+002, 9.4934445E+002, 8.4401839E+002, 6.1945047E+002, 5.1469797E+002, 5.1681456E+002, 2.3471136E+001, 5.6365926E+002, 4.9915780E+001
 4.3300041E+003, 8.1445957E+002, 9.6476084E+002, 8.8963599E+002, 7.5843631E+002, 8.3355848E+002, 7.3867873E+002, 6.7429364E+002, 5.7843380E+002, 5.4984472E+002, 5.5161225E+002, 5.2454458E+002, 4.3747032E+002, 7.6528903E+002, 4.6577278E+002, 5.3776313E+002, 4.5514009E+002, 3.9512887E+002, 3.2561118E+002, 6.6905798E+001, 1.2240744E+002, 9.1304213E+001, 5.1982662E+001, 7.4013518E+001, 5.0754236E+001, 3.5432369E+001, 2.1148136E+001, 1.8689219E+001, 1.8567056E+001, 1.6302528E+001, 1.1211348E+001, 5.6329200E+001, 2.1174482E+001, 2.7197333E+001, 2.0708214E+001, 1.5208547E+001, 1.0186694E+001, 8.9676667E+002, 9.6188262E+002, 9.0515056E+002, 6.0643130E+002, 5.1587574E+002, 5.0871919E+002, 2.4100710E+001, 5.7171736E+002, 4.4361036E+001
 4.3305033E+003, 8.2857521E+002, 9.5606953E+002, 9.1542079E+002, 7.7140036E+002, 8.5178837E+002, 8.0166576E+002, 6.6001429E+002, 5.8546128E+002, 5.5923093E+002, 5.4100393E+002, 5.1806141E+002, 4.3297857E+002, 7.3829191E+002, 4.7312357E+002, 5.3756631E+002, 4.5824979E+002, 3.9487495E+002, 3.2495380E+002, 7.2088950E+001, 1.1641103E+002, 1.0122121E+002, 5.7012048E+001, 7.8053490E+001, 6.3409353E+001, 3.2880157E+001, 2.2386357E+001, 2.0359390E+001, 1.7700504E+001, 1.5663629E+001, 1.0663386E+001, 4.8648158E+001, 2.1640852E+001, 2.7520143E+001, 2.0974655E+001, 1.5216521E+001, 1.0213586E+001, 9.1088355E+002, 9.8661382E+002, 9.1954841E+002, 5.9391142E+002, 5.2360444E+002, 5.0060613E+002, 2.4391239E+001, 5.4727821E+002, 4.6470206E+001
