Output time [min],Output HRR from wood [kW],Output HRR inside enclosure [kW],Output HRR external to enclosure [kW],Output HRR total [kW],Output Gas Temp [DegC]
8.150625,2064.962736472369,1910.2281518185202,1954.734584653849,3864.962736472369,685.7028045817287
8.1721875,2063.8725743281057,1910.2281518185202,1953.6444225095856,3863.8725743281057,686.6975837846857
8.19375,2062.769682080514,1910.2281518185202,1952.5415302619936,3862.769682080514,687.6847030371694
8.2153125,2061.654677729557,1910.2281518185202,1951.426525911037,3861.654677729557,688.6643094092684
8.236875,2060.5282016637047,1910.2281518185202,1950.3000498451845,3860.5282016637047,689.6365460350929
8.2584375,2059.3908258779693,1910.2281518185202,1949.162674059449,3859.3908258779693,690.6015522434498
8.28,2058.24314401876,1910.2281518185202,1948.0149922002397,3858.24314401876,691.5594636832665
8.3015625,2057.0856856243463,1910.2281518185202,1946.857533805826,3857.0856856243463,692.5104124440156
8.323125,2055.919001162693,1910.2281518185202,1945.6908493441726,3855.919001162693,693.4545271713772
8.3446875,2054.7435809629296,1910.2281518185202,1944.5154291444096,3854.7435809629296,694.3919331783618
8.366249999999999,2053.5599355781696,1910.2281518185202,1943.3317837596492,3853.5599355781696,695.3227525521077
8.387812499999999,2052.3685191021787,1910.2281518185202,1942.1403672836584,3852.3685191021787,696.2471042565502
8.409375,2051.1698051655826,1910.2281518185202,1940.9416533470621,3851.169805165582,697.1651042311546
8.4309375,2049.964214353986,1910.2281518185202,1939.7360625354659,3849.964214353986,698.0768654858897
8.452499999999999,2048.752186121609,1910.2281518185202,1938.524034303089,3848.752186121609,698.9824981926124
8.474062499999999,2047.5341100487817,1910.2281518185202,1937.3059582302615,3847.5341100487817,699.8821097730242
8.495624999999999,2046.3103939346938,1910.2281518185202,1936.082242116174,3846.3103939346943,700.775804983351
8.5171875,2045.0813986535716,1910.2281518185202,1934.8532468350513,3845.0813986535713,701.6636859958917
8.538749999999999,2043.847502668689,1910.2281518185202,1933.6193508501688,3843.8475026686892,702.5458524775707
8.5603125,2042.6090402614489,1910.2281518185202,1932.3808884429286,3842.609040261449,703.4224016656269
8.581875,2041.366362692718,1910.2281518185202,1931.1382108741977,3841.366362692718,704.2934284405588
8.6034375,2040.1197795960954,1910.2281518185202,1929.8916277775752,3840.119779596095,705.1590253964473
8.625,2038.8696169943194,1910.2281518185202,1928.6414651757993,3838.8696169943196,706.0192829087633
8.646562499999998,2037.616161664676,1910.2281518185202,1927.3880098461557,3837.616161664676,706.8742891997698
8.668125,2036.3597162020437,1910.2281518185202,1926.1315643835237,3836.359716202044,707.7241304016153
8.6896875,2035.1005461777797,1910.2281518185202,1924.8723943592597,3835.10054617778,708.5688906172182
8.71125,2033.8389324292298,1910.2281518185202,1923.6107806107098,3833.83893242923,709.40865197903
8.7328125,2032.5751208439099,1910.2281518185202,1922.3469690253896,3832.5751208439096,710.2434947057662
8.754375,2031.3093720425998,1910.2281518185202,1921.08122022408,3831.3093720426004,711.073497157187
8.7759375,2030.0419136348164,1910.2281518185202,1919.813761816296,3830.0419136348164,711.8987358870062
8.797500000000001,2028.7729874473691,1910.2281518185202,1918.5448356288487,3828.772987447369,712.7192856940037
8.8190625,2027.502804109735,1910.2281518185202,1917.2746522912148,3827.502804109735,713.5352196714134
8.840625,2026.2315879712114,1910.2281518185202,1916.0034361526912,3826.2315879712114,714.3466092546548
8.8621875,2024.9595338794131,1910.2281518185202,1914.731382060893,3824.9595338794134,715.1535242674727
8.88375,2023.6868499233728,1910.2281518185202,1913.4586981048526,3823.686849923373,715.956032966548
8.9053125,2022.4137162781244,1910.2281518185202,1912.1855644596044,3822.4137162781244,716.7542020846394
8.926874999999999,2021.1403258986645,1910.2281518185202,1910.9121740801443,3821.1403258986647,717.5480968723109
8.9484375,2019.8668453138916,1910.2281518185202,1909.6386934953716,3819.8668453138916,718.3377811383019
8.969999999999999,2018.593453386624,1910.2281518185202,1908.365301568104,3818.5934533866243,719.1233172885892
8.991562499999999,2017.3203039503655,1910.2281518185202,1907.0921521318455,3817.320303950366,719.9047663641919
9.013125,2016.0475627432554,1910.2281518185202,1905.8194109247352,3816.047562743255,720.6821880777668
9.034687499999999,2014.7753717831597,1910.2281518185202,1904.5472199646395,3814.7753717831597,721.4556408490379
9.05625,2013.5038845781287,1910.2281518185202,1903.2757327596082,3813.5038845781282,722.2251818391051
9.077812499999999,2012.2332321478264,1910.2281518185202,1902.005080329306,3812.233232147826,722.9908669836732
9.099375,2010.9635566017157,1910.2281518185202,1900.7354047831957,3810.963556601716,723.7527510252398
9.1209375,2009.6949787166725,1910.2281518185202,1899.4668268981522,3809.6949787166723,724.510887544282
9.1425,2008.427629976705,1910.2281518185202,1898.1994781581845,3808.427629976705,725.2653289894762
9.1640625,2007.161621617662,1910.2281518185202,1896.9334697991417,3807.1616216176617,726.0161267069881
9.185624999999998,2005.897075213826,1910.2281518185202,1895.6689233953061,3805.8970752138266,726.7633309688644
9.2071875,2004.6340931125642,1910.2281518185202,1894.405941294044,3804.634093112564,727.50699100056
9.22875,2003.3727876448477,1910.2281518185202,1893.1446358263277,3803.372787644848,728.2471550076301
9.2503125,2002.1132528750093,1910.2281518185202,1891.8851010564895,3802.1132528750095,728.9838702016169
9.271875,2000.8555925080968,1910.2281518185202,1890.627440689577,3800.8555925080973,729.7171828251608
9.2934375,1999.5998928904028,1910.2281518185202,1889.371741071883,3799.599892890403,730.44713817636
9.315,1998.3462496764469,1910.2281518185202,1888.1180978579268,3798.346249676447,731.1737806324089
9.336562500000001,1997.0947420163225,1910.2281518185202,1886.8665901978022,3797.0947420163225,731.897153672536
9.358125,1995.8454580510856,1910.2281518185202,1885.6173062325654,3795.8454580510856,732.6172999002682
9.3796875,1994.5984702210292,1910.2281518185202,1884.370318402509,3794.598470221029,733.3342610650438
9.40125,1993.3538596518924,1910.2281518185202,1883.1257078333722,3793.3538596518924,734.048078083196
9.4228125,1992.111692528592,1910.2281518185202,1881.8835407100719,3792.1116925285924,734.7587910583281
9.444375,1990.8720434252186,1910.2281518185202,1880.6438916066986,3790.872043425219,735.4664393011027
9.465937499999999,1989.6349726922135,1910.2281518185202,1879.4068208736933,3789.6349726922135,736.1710613484612
9.4875,1988.4005487854454,1910.2281518185202,1878.1723969669251,3788.4005487854456,736.872694982296
9.509062499999999,1987.1688266144304,1910.2281518185202,1876.9406747959101,3787.16882661443,737.5713772475914
9.530624999999999,1985.93986892038,1910.2281518185202,1875.7117171018601,3785.9398689203804,738.2671444700517
9.5521875,1984.7137255361558,1910.2281518185202,1874.4855737176354,3784.713725536156,738.9600322732327
9.573749999999999,1983.4904538660667,1910.2281518185202,1873.2623020475462,3783.4904538660667,739.6500755951942
9.5953125,1982.2700990078563,1910.2281518185202,1872.041947189336,3782.2700990078565,740.3373087046863
9.616874999999999,1981.052713377983,1910.2281518185202,1870.824561559463,3781.0527133779833,741.0217652168885
9.6384375,1979.8383376580741,1910.2281518185202,1869.610185839554,3779.838337658074,741.7034781087123
9.66,1978.6270196045978,1910.2281518185202,1868.3988677860775,3778.627019604598,742.3824797336832
9.6815625,1977.4187957804909,1910.2281518185202,1867.1906439619709,3777.418795780491,743.0588018364163
9.703125,1976.2137095873634,1910.2281518185202,1865.9855577688434,3776.2137095873636,743.7324755666953
9.724687499999998,1975.0117937451193,1910.2281518185202,1864.7836419265989,3775.011793745119,744.4035314931714
9.74625,1973.8130875875333,1910.2281518185202,1863.5849357690133,3773.8130875875336,745.0719996166908
9.7678125,1972.6176202507613,1910.2281518185202,1862.3894684322413,3772.6176202507613,745.7379093832644
9.789375,1971.4254272658059,1910.2281518185202,1861.197275447286,3771.4254272658063,746.4012896966896
9.8109375,1970.2365344258667,1910.2281518185202,1860.0083826073467,3770.236534425867,747.0621689308358
9.8325,1969.0509737107532,1910.2281518185202,1858.822821892233,3769.050973710753,747.7205749416046
9.8540625,1967.8687677958962,1910.2281518185202,1857.640615977376,3767.868767795896,748.3765350785718
9.875625000000001,1966.6899453410722,1910.2281518185202,1856.461793522552,3766.6899453410724,749.0300761963251
9.8971875,1965.5145261156476,1910.2281518185202,1855.2863742971274,3765.5145261156476,749.6812246655032
9.91875,1964.3425356778114,1910.2281518185202,1854.114383859291,3764.342535677811,750.3300063835476
9.9403125,1963.1739910867739,1910.2281518185202,1852.9458392682534,3763.1739910867736,750.9764467851743
9.961875,1962.0089150044835,1910.2281518185202,1851.7807631859632,3762.0089150044832,751.6205708525749
9.9834375,1960.8473219629961,1910.2281518185202,1850.6191701444761,3760.8473219629964,752.2624031253554
10.004999999999999,1959.6892319175706,1910.2281518185202,1849.4610800990502,3759.6892319175704,752.9019677102174
10.0265625,1958.5346570474408,1910.2281518185202,1848.3065052289205,3758.5346570474408,753.5392882903955
10.048124999999999,1957.3836147791696,1910.2281518185202,1847.1554629606494,3757.38361477917,754.1743881348514
10.069687499999999,1956.2361150990544,1910.2281518185202,1846.007963280534,3756.2361150990546,754.8072901072355
10.09125,1955.092173073324,1910.2281518185202,1844.8640212548037,3755.092173073324,755.4380166746241
10.112812499999999,1953.9517966452074,1910.2281518185202,1843.7236448266872,3753.9517966452077,756.0665899160338
10.134375,1952.8149986768249,1910.2281518185202,1842.5868468583046,3752.814998676825,756.6930315307245
10.155937499999999,1951.6817852099232,1910.2281518185202,1841.453633391403,3751.681785209923,757.3173628462957
10.1775,1950.5521670496846,1910.2281518185202,1840.3240152311644,3750.5521670496846,757.939604826579
10.1990625,1949.4261484673646,1910.2281518185202,1839.1979966488445,3749.426148467365,758.5597780793378
10.220625,1948.3037383483618,1910.2281518185202,1838.075586529842,3748.3037383483625,759.1779028637759
10.2421875,1947.1849393169193,1910.2281518185202,1836.9567874983989,3747.184939316919,759.7939990978614
10.263749999999998,1946.0697584677175,1910.2281518185202,1835.8416066491975,3746.0697584677177,760.408086365472
10.2853125,1944.9581968941425,1910.2281518185202,1834.7300450756227,3744.958196894143,761.0201839233653
10.306875,1943.8502600205525,1910.2281518185202,1833.622108202032,3743.850260020552,761.6303107079809
10.3284375,1942.7459475167743,1910.2281518185202,1832.517795698254,3742.7459475167743,762.2384853420767
10.35,1941.6452632506905,1910.2281518185202,1831.4171114321703,3741.6452632506907,762.8447261412055
10.3715625,1940.5482055700847,1910.2281518185202,1830.3200537515647,3740.548205570085,763.4490511200365
10.393125,1939.4547768913494,1910.2281518185202,1829.2266250728292,3739.4547768913494,764.0514779985256
10.414687500000001,1938.3649743367364,1910.2281518185202,1828.1368225182161,3738.3649743367364,764.6520242079373
10.43625,1937.2787989697736,1910.2281518185202,1827.0506471512533,3737.2787989697736,765.2507068967252
10.4578125,1936.1962467757924,1910.2281518185202,1825.9680949572723,3736.1962467757926,765.8475429362722
10.479375,1935.117317560426,1910.2281518185202,1824.8891657419058,3735.1173175604263,766.4425489264956
10.5009375,1934.0420062539538,1910.2281518185202,1823.8138544354338,3734.0420062539542,767.0357412013207
10.5225,1932.9703114907986,1910.2281518185202,1822.7421596722781,3732.9703114907984,767.6271358340259
10.544062499999999,1931.9022272257466,1910.2281518185202,1821.6740754072268,3731.902227225747,768.2167486424632
10.565625,1930.8377510048422,1910.2281518185202,1820.609599186322,3730.837751004842,768.8045951941574
10.587187499999999,1929.7768758788432,1910.2281518185202,1819.5487240603234,3729.7768758788434,769.390690811287
10.608749999999999,1928.719598383626,1910.2281518185202,1818.491446565106,3728.7195983836264,769.9750505755503
10.6303125,1927.6659107339206,1910.2281518185202,1817.4377589154003,3727.6659107339206,770.5576893329194
10.651874999999999,1926.615808527287,1910.2281518185202,1816.3876567087668,3726.6158085272873,771.1386216982846
10.6734375,1925.5692832081145,1910.2281518185202,1815.3411313895945,3725.569283208115,771.7178620599941
10.694999999999999,1924.5263295026846,1910.2281518185202,1814.2981776841643,3724.5263295026843,772.2954245842886
10.7165625,1923.486938145917,1910.2281518185202,1813.2587863273968,3723.486938145917,772.8713232196371
10.738125,1922.451103055997,1910.2281518185202,1812.2229512374768,3722.451103055997,773.4455717009723
10.7596875,1921.4188143142412,1910.2281518185202,1811.1906624957214,3721.418814314242,774.0181835538331
10.78125,1920.3900650916094,1910.2281518185202,1810.1619132730889,3720.3900650916094,774.5891720984116
10.802812499999998,1919.3648448684023,1910.2281518185202,1809.1366930498818,3719.364844868402,775.1585504535112
10.824375,1918.3431461247983,1910.2281518185202,1808.1149943062783,3718.3431461247983,775.7263315404159
10.8459375,1917.3249577899737,1910.2281518185202,1807.0968059714537,3717.324957789974,776.292528086673
10.8675,1916.3102717049503,1910.2281518185202,1806.0821198864303,3716.3102717049505,776.8571526297917
10.8890625,1915.299076294591,1910.2281518185202,1805.0709244760706,3715.299076294591,777.4202175208618
10.910625,1914.291362811615,1910.2281518185202,1804.0632109930946,3714.291362811615,777.9817349280902
10.9321875,1913.2871192193363,1910.2281518185202,1803.0589674008165,3713.287119219337,778.5417168402612
10.953750000000001,1912.2863362276335,1910.2281518185202,1802.0581844091134,3712.286336227634,779.1001750701209
10.9753125,1911.2890013802664,1910.2281518185202,1801.0608495617464,3711.2890013802667,779.6571212576871
10.996875,1910.2951048881926,1910.2281518185202,1800.0669530696723,3710.2951048881923,780.2125668734877
11.0184375,1909.3046339129878,1910.2281518185202,1799.0764820944678,3709.304633912988,780.7665232217294
11.04,1908.3175782086846,1910.2281518185202,1798.0894263901648,3708.317578208685,781.3190014433965
11.0615625,1907.3339245905033,1910.2281518185202,1797.105772771983,3707.3339245905036,781.8700125192836
11.083124999999999,1906.3536623923435,1910.2281518185202,1796.1255105738232,3706.3536623923437,782.4195672729638
11.1046875,1905.376778118323,1910.2281518185202,1795.1486262998028,3705.3767781183233,782.9676763736925
11.126249999999999,1904.4032607188092,1910.2281518185202,1794.1751089002894,3704.4032607188096,783.5143503392487
11.147812499999999,1903.433096417445,1910.2281518185202,1793.2049445989246,3703.433096417445,784.0595995387175
11.169375,1902.466273814776,1910.2281518185202,1792.2381219962558,3702.4662738147763,784.6034341952118
11.190937499999999,1901.502778883638,1910.2281518185202,1791.2746270651178,3701.502778883638,785.1458643885373
11.2125,1900.542599907116,1910.2281518185202,1790.3144480885958,3700.542599907116,785.686900057801
11.234062499999999,1899.5857226343983,1910.2281518185202,1789.3575708158783,3699.5857226343987,786.2265510039647
11.255625,1898.6321350615478,1910.2281518185202,1788.4039832430278,3698.632135061548,786.7648268923456
11.2771875,1897.681822739532,1910.2281518185202,1787.453670921012,3697.6818227395324,787.3017372550632
11.29875,1896.7347734053217,1910.2281518185202,1786.5066215868017,3696.734773405322,787.8372914934373
11.3203125,1895.790972436901,1910.2281518185202,1785.562820618381,3695.790972436901,788.3714988803333
11.341874999999998,1894.8504073375768,1910.2281518185202,1784.622255519057,3694.850407337577,788.9043685624615
11.3634375,1893.9130633346942,1910.2281518185202,1783.684911516174,3693.913063334694,789.4359095626278
11.385,1892.9789277233217,1910.2281518185202,1782.7507759048015,3692.9789277233217,789.9661307819374
11.4065625,1892.0479856011625,1910.2281518185202,1781.8198337826425,3692.0479856011625,790.4950410019542
11.428125,1891.1202240789376,1910.2281518185202,1780.8920722604173,3691.1202240789376,791.022648886815
11.4496875,1890.19562814397,1910.2281518185202,1779.9674763254498,3690.1956281439698,791.5489629853012
11.47125,1889.2741847438192,1910.2281518185202,1779.0460329252992,3689.274184743819,792.0739917328688
11.492812500000001,1888.3558787748866,1910.2281518185202,1778.1277269563668,3688.355878774887,792.5977434536346
11.514375,1887.4406970417983,1910.2281518185202,1777.2125452232783,3687.4406970417986,793.1202263623256
11.5359375,1886.5286243671756,1910.2281518185202,1776.3004725486555,3686.528624367176,793.6414485661862
11.5575,1885.619647431975,1910.2281518185202,1775.3914956134552,3685.6196474319754,794.1614180668485
11.5790625,1884.7137510016066,1910.2281518185202,1774.4855991830866,3684.713751001607,794.6801427621638
11.600625,1883.810921649729,1910.2281518185202,1773.5827698312087,3683.8109216497287,795.1976304479988
11.622187499999999,1882.911144101299,1910.2281518185202,1772.6829922827787,3682.911144101299,795.7138888199947
11.64375,1882.0144048407867,1910.2281518185202,1771.7862530222667,3682.014404840787,796.2289254752918
11.665312499999999,1881.120688563677,1910.2281518185202,1770.8925367451568,3681.120688563677,796.7427479142191
11.686874999999999,1880.2299816814304,1910.2281518185202,1770.0018298629107,3680.229981681431,797.2553635419513
11.7084375,1879.3422688756627,1910.2281518185202,1769.1141170571425,3679.3422688756627,797.7667796701328
11.729999999999999,1878.4575364986965,1910.2281518185202,1768.2293846801763,3678.4575364986968,798.2770035184685
11.7515625,1877.5757692290645,1910.2281518185202,1767.3476174105444,3677.5757692290645,798.7860422162848
11.773124999999999,1876.6969533743993,1910.2281518185202,1766.4688015558793,3676.6969533743995,799.2939028040598
11.7946875,1875.821073623058,1910.2281518185202,1765.5929218045383,3675.8210736230585,799.8005922349219
11.81625,1874.9481162497314,1910.2281518185202,1764.719964431211,3674.9481162497314,800.3061173761209
11.8378125,1874.0780659626198,1910.2281518185202,1763.8499141441,3674.0780659626203,800.8104850104701
11.859375,1873.2109090161873,1910.2281518185202,1762.982757197667,3673.2109090161875,801.313701837759
11.880937499999998,1872.3466301494534,1910.2281518185202,1762.1184783309332,3672.3466301494536,801.8157744761406
11.9025,1871.485215606675,1910.2281518185202,1761.257063788155,3671.4852156066754,802.3167094634912
11.9240625,1870.6266501667455,1910.2281518185202,1760.398498348225,3670.626650166745,802.8165132587426
11.945625,1869.7709200756553,1910.2281518185202,1759.5427682571353,3669.7709200756553,803.3151922431903
11.9671875,1868.9180101593017,1910.2281518185202,1758.6898583407815,3668.918010159302,803.8127527217762
11.98875,1868.0679066758096,1910.2281518185202,1757.8397548572893,3668.0679066758094,804.3092009243464
12.0103125,1867.220594506555,1910.2281518185202,1756.992442688035,3667.2205945065552,804.8045430068853
12.031875000000001,1866.3760599300824,1910.2281518185202,1756.1479081115622,3666.376059930082,805.2987850527256
12.0534375,1865.5342878913364,1910.2281518185202,1755.3061360728161,3665.534287891336,805.7919330737366
12.075,1864.695264697371,1910.2281518185202,1754.467112878851,3664.6952646973714,806.2839930114876
12.0965625,1863.8589753632489,1910.2281518185202,1753.6308235447289,3663.858975363249,806.7749707383925
12.118125,1863.025406233974,1910.2281518185202,1752.7972544154536,3663.0254062339736,807.26487205883
12.1396875,1862.194542400121,1910.2281518185202,1751.9663905816005,3662.1945424001206,807.7537027102435
